group	cond	seed	dim	layers	epoch	pt_ood	seq_ood
robust	decl_full	0	64	4	26	1.0000	1.0000
robust	decl_full	0	64	4	27	1.0000	1.0000
robust	decl_full	0	64	4	28	1.0000	1.0000
robust	decl_full	0	64	4	29	1.0000	1.0000
robust	decl_full	0	64	4	30	1.0000	1.0000
robust	decl_full	0	64	4	31	1.0000	1.0000
robust	decl_full	0	64	4	32	1.0000	1.0000
robust	decl_full	0	64	4	33	1.0000	1.0000
robust	decl_full	0	64	4	34	1.0000	1.0000
robust	decl_full	0	64	4	35	1.0000	1.0000
robust	decl_full	0	64	4	36	1.0000	1.0000
robust	decl_full	0	64	4	37	1.0000	1.0000
robust	decl_full	0	64	4	38	1.0000	1.0000
robust	decl_full	0	64	4	39	1.0000	1.0000
robust	decl_full	0	64	4	40	1.0000	1.0000
robust	decl_full	0	64	4	41	1.0000	1.0000
robust	decl_full	0	64	4	42	1.0000	1.0000
robust	decl_full	0	64	4	43	1.0000	1.0000
robust	decl_full	0	64	4	44	1.0000	1.0000
robust	decl_full	0	64	4	45	1.0000	1.0000
robust	decl_full	0	64	4	46	1.0000	1.0000
robust	decl_full	0	64	4	47	1.0000	1.0000
robust	decl_full	0	64	4	48	1.0000	1.0000
robust	decl_full	0	64	4	49	1.0000	1.0000
robust	decl_full	0	64	4	50	1.0000	1.0000
robust	decl_full	0	64	4	51	1.0000	1.0000
robust	decl_full	0	64	4	52	1.0000	1.0000
robust	decl_full	0	64	4	53	1.0000	1.0000
robust	decl_full	0	64	4	54	1.0000	1.0000
robust	decl_full	0	64	4	55	1.0000	1.0000
robust	decl_full	0	64	4	56	1.0000	1.0000
robust	decl_full	0	64	4	57	1.0000	1.0000
robust	decl_full	0	64	4	58	1.0000	1.0000
robust	decl_full	0	64	4	59	1.0000	1.0000
robust	decl_full	0	64	4	60	1.0000	1.0000
robust	decl_full	1	64	4	1	0.0000	0.0000
robust	decl_full	1	64	4	2	0.0000	0.0000
robust	decl_full	1	64	4	3	0.0000	0.0000
robust	decl_full	1	64	4	4	0.0000	0.0000
robust	decl_full	1	64	4	5	0.0000	0.0000
robust	decl_full	1	64	4	6	0.0000	0.0000
robust	decl_full	1	64	4	7	0.1325	0.0000
robust	decl_full	1	64	4	8	0.1589	0.0000
robust	decl_full	1	64	4	9	0.6010	0.0000
robust	decl_full	1	64	4	10	0.9205	0.0000
robust	decl_full	1	64	4	11	0.9255	0.0000
robust	decl_full	1	64	4	12	0.9338	0.0000
robust	decl_full	1	64	4	13	0.9470	0.0000
robust	decl_full	1	64	4	14	0.9470	0.0000
robust	decl_full	1	64	4	15	0.9470	0.0000
robust	decl_full	1	64	4	16	0.9652	0.2500
robust	decl_full	1	64	4	17	0.9834	0.5000
robust	decl_full	1	64	4	18	0.9868	0.5000
robust	decl_full	1	64	4	19	0.9868	0.5000
robust	decl_full	1	64	4	20	0.9868	0.5000
robust	decl_full	1	64	4	21	0.9868	0.5000
robust	decl_full	1	64	4	22	0.9868	0.5000
robust	decl_full	1	64	4	23	0.9868	0.5000
robust	decl_full	1	64	4	24	0.9868	0.5000
robust	decl_full	1	64	4	25	0.9868	0.5000
robust	decl_full	1	64	4	26	0.9868	0.5000
robust	decl_full	1	64	4	27	0.9868	0.5000
robust	decl_full	1	64	4	28	0.9868	0.5000
robust	decl_full	1	64	4	29	0.9884	0.5625
robust	decl_full	1	64	4	30	0.9901	0.6250
robust	decl_full	1	64	4	31	0.9901	0.6250
robust	decl_full	1	64	4	32	0.9934	0.7500
robust	decl_full	1	64	4	33	0.9950	0.8125
robust	decl_full	1	64	4	34	0.9967	0.8750
robust	decl_full	1	64	4	35	0.9967	0.8750
robust	decl_full	1	64	4	36	1.0000	1.0000
robust	decl_full	1	64	4	37	1.0000	1.0000
robust	decl_full	1	64	4	38	1.0000	1.0000
robust	decl_full	1	64	4	39	1.0000	1.0000
robust	decl_full	1	64	4	40	1.0000	1.0000
robust	decl_full	1	64	4	41	1.0000	1.0000
robust	decl_full	1	64	4	42	1.0000	1.0000
robust	decl_full	1	64	4	43	1.0000	1.0000
robust	decl_full	1	64	4	44	1.0000	1.0000
robust	decl_full	1	64	4	45	1.0000	1.0000
robust	decl_full	1	64	4	46	1.0000	1.0000
robust	decl_full	1	64	4	47	1.0000	1.0000
robust	decl_full	1	64	4	48	1.0000	1.0000
robust	decl_full	1	64	4	49	1.0000	1.0000
robust	decl_full	1	64	4	50	1.0000	1.0000
robust	decl_full	1	64	4	51	1.0000	1.0000
robust	decl_full	1	64	4	52	1.0000	1.0000
robust	decl_full	1	64	4	53	1.0000	1.0000
robust	decl_full	1	64	4	54	1.0000	1.0000
robust	decl_full	1	64	4	55	1.0000	1.0000
robust	decl_full	1	64	4	56	1.0000	1.0000
robust	decl_full	1	64	4	57	1.0000	1.0000
robust	decl_full	1	64	4	58	1.0000	1.0000
robust	decl_full	1	64	4	59	1.0000	1.0000
robust	decl_full	1	64	4	60	1.0000	1.0000
robust	excl_pollute30	0	64	4	1	0.0000	0.0000
robust	excl_pollute30	0	64	4	2	0.7616	0.0000
robust	excl_pollute30	0	64	4	3	0.7616	0.0000
robust	excl_pollute30	0	64	4	4	0.7649	0.0000
robust	excl_pollute30	0	64	4	5	0.8675	0.0000
robust	excl_pollute30	0	64	4	6	0.8675	0.0000
robust	excl_pollute30	0	64	4	7	0.8692	0.0000
robust	excl_pollute30	0	64	4	8	0.9338	0.0000
robust	excl_pollute30	0	64	4	9	0.9338	0.0000
robust	excl_pollute30	0	64	4	10	0.9545	0.0000
robust	excl_pollute30	0	64	4	11	0.9603	0.0000
robust	excl_pollute30	0	64	4	12	0.9735	0.2500
robust	excl_pollute30	0	64	4	13	0.9735	0.2500
robust	excl_pollute30	0	64	4	14	0.9735	0.2500
robust	excl_pollute30	0	64	4	15	0.9851	0.5000
robust	excl_pollute30	0	64	4	16	0.9868	0.5000
robust	excl_pollute30	0	64	4	17	0.9917	0.6875
robust	excl_pollute30	0	64	4	18	1.0000	1.0000
robust	excl_pollute30	0	64	4	19	1.0000	1.0000
robust	excl_pollute30	0	64	4	20	1.0000	1.0000
robust	excl_pollute30	0	64	4	21	0.9934	0.7500
robust	excl_pollute30	0	64	4	22	0.9868	0.5000
robust	excl_pollute30	0	64	4	23	0.9868	0.5000
robust	excl_pollute30	0	64	4	24	0.9868	0.5000
robust	excl_pollute30	0	64	4	25	0.9868	0.5000
robust	excl_pollute30	0	64	4	26	0.9868	0.5000
robust	excl_pollute30	0	64	4	27	0.9909	0.6562
robust	excl_pollute30	0	64	4	28	0.9934	0.7500
robust	excl_pollute30	0	64	4	29	1.0000	1.0000
robust	excl_pollute30	0	64	4	30	1.0000	1.0000
robust	excl_pollute30	0	64	4	31	1.0000	1.0000
robust	excl_pollute30	0	64	4	32	1.0000	1.0000
robust	excl_pollute30	0	64	4	33	1.0000	1.0000
robust	excl_pollute30	0	64	4	34	1.0000	1.0000
robust	excl_pollute30	0	64	4	35	1.0000	1.0000
robust	excl_pollute30	0	64	4	36	1.0000	1.0000
robust	excl_pollute30	0	64	4	37	1.0000	1.0000
robust	excl_pollute30	0	64	4	38	1.0000	1.0000
robust	excl_pollute30	0	64	4	39	1.0000	1.0000
robust	excl_pollute30	0	64	4	40	1.0000	1.0000
robust	excl_pollute30	0	64	4	41	1.0000	1.0000
robust	excl_pollute30	0	64	4	42	1.0000	1.0000
robust	excl_pollute30	0	64	4	43	1.0000	1.0000
robust	excl_pollute30	0	64	4	44	1.0000	1.0000
robust	excl_pollute30	0	64	4	45	1.0000	1.0000
robust	excl_pollute30	0	64	4	46	1.0000	1.0000
robust	excl_pollute30	0	64	4	47	1.0000	1.0000
robust	excl_pollute30	0	64	4	48	1.0000	1.0000
robust	excl_pollute30	0	64	4	49	1.0000	1.0000
robust	excl_pollute30	0	64	4	50	1.0000	1.0000
robust	excl_pollute30	0	64	4	51	1.0000	1.0000
robust	excl_pollute30	0	64	4	52	1.0000	1.0000
robust	excl_pollute30	0	64	4	53	1.0000	1.0000
robust	excl_pollute30	0	64	4	54	1.0000	1.0000
robust	excl_pollute30	0	64	4	55	1.0000	1.0000
robust	excl_pollute30	0	64	4	56	1.0000	1.0000
robust	excl_pollute30	0	64	4	57	1.0000	1.0000
robust	excl_pollute30	0	64	4	58	1.0000	1.0000
robust	excl_pollute30	0	64	4	59	1.0000	1.0000
robust	excl_pollute30	0	64	4	60	1.0000	1.0000
robust	excl_pollute30	1	64	4	1	0.7616	0.0000
robust	excl_pollute30	1	64	4	2	0.7616	0.0000
robust	excl_pollute30	1	64	4	3	0.7616	0.0000
robust	excl_pollute30	1	64	4	4	0.7616	0.0000
robust	excl_pollute30	1	64	4	5	0.7616	0.0000
robust	excl_pollute30	1	64	4	6	0.7616	0.0000
robust	excl_pollute30	1	64	4	7	0.7616	0.0000
robust	excl_pollute30	1	64	4	8	0.7873	0.0000
robust	excl_pollute30	1	64	4	9	0.8940	0.0000
robust	excl_pollute30	1	64	4	10	0.8940	0.0000
robust	excl_pollute30	1	64	4	11	0.8940	0.0000
robust	excl_pollute30	1	64	4	12	0.8940	0.0000
robust	excl_pollute30	1	64	4	13	0.8965	0.0000
robust	excl_pollute30	1	64	4	14	0.9205	0.0000
robust	excl_pollute30	1	64	4	15	0.9222	0.0000
robust	excl_pollute30	1	64	4	16	0.9445	0.0000
robust	excl_pollute30	1	64	4	17	0.9710	0.2500
robust	excl_pollute30	1	64	4	18	0.9735	0.2500
robust	excl_pollute30	1	64	4	19	0.9743	0.2500
robust	excl_pollute30	1	64	4	20	0.9851	0.5000
robust	excl_pollute30	1	64	4	21	0.9868	0.5000
robust	excl_pollute30	1	64	4	22	0.9868	0.5000
robust	excl_pollute30	1	64	4	23	0.9868	0.5000
robust	excl_pollute30	1	64	4	24	0.9868	0.5000
robust	excl_pollute30	1	64	4	25	0.9868	0.5000
robust	excl_pollute30	1	64	4	26	0.9868	0.5000
robust	excl_pollute30	1	64	4	27	0.9868	0.5000
robust	excl_pollute30	1	64	4	28	0.9868	0.5000
robust	excl_pollute30	1	64	4	29	0.9868	0.5000
robust	excl_pollute30	1	64	4	30	0.9868	0.5000
robust	excl_pollute30	1	64	4	31	0.9868	0.5000
robust	excl_pollute30	1	64	4	32	0.9868	0.5000
robust	excl_pollute30	1	64	4	33	0.9868	0.5000
robust	excl_pollute30	1	64	4	34	0.9868	0.5000
robust	excl_pollute30	1	64	4	35	0.9876	0.5312
robust	excl_pollute30	1	64	4	36	0.9901	0.6250
robust	excl_pollute30	1	64	4	37	0.9917	0.6875
robust	excl_pollute30	1	64	4	38	0.9967	0.8750
robust	excl_pollute30	1	64	4	39	1.0000	1.0000
robust	excl_pollute30	1	64	4	40	1.0000	1.0000
robust	excl_pollute30	1	64	4	41	1.0000	1.0000
robust	excl_pollute30	1	64	4	42	1.0000	1.0000
robust	excl_pollute30	1	64	4	43	1.0000	1.0000
robust	excl_pollute30	1	64	4	44	1.0000	1.0000
robust	excl_pollute30	1	64	4	45	1.0000	1.0000
robust	excl_pollute30	1	64	4	46	1.0000	1.0000
robust	excl_pollute30	1	64	4	47	1.0000	1.0000
robust	excl_pollute30	1	64	4	48	1.0000	1.0000
robust	excl_pollute30	1	64	4	49	1.0000	1.0000
robust	excl_pollute30	1	64	4	50	1.0000	1.0000
robust	excl_pollute30	1	64	4	51	1.0000	1.0000
robust	excl_pollute30	1	64	4	52	1.0000	1.0000
robust	excl_pollute30	1	64	4	53	1.0000	1.0000
robust	excl_pollute30	1	64	4	54	1.0000	1.0000
robust	excl_pollute30	1	64	4	55	1.0000	1.0000
robust	excl_pollute30	1	64	4	56	1.0000	1.0000
robust	excl_pollute30	1	64	4	57	1.0000	1.0000
robust	excl_pollute30	1	64	4	58	1.0000	1.0000
robust	excl_pollute30	1	64	4	59	1.0000	1.0000
robust	excl_pollute30	1	64	4	60	1.0000	1.0000
robust	baseline	0	128	4	1	0.7616	0.0000
robust	baseline	0	128	4	2	0.7616	0.0000
robust	baseline	0	128	4	3	0.7616	0.0000
robust	baseline	0	128	4	4	0.7947	0.0000
robust	baseline	0	128	4	5	0.8245	0.0000
robust	baseline	0	128	4	6	0.9089	0.0000
robust	baseline	0	128	4	7	0.9495	0.0000
robust	baseline	0	128	4	8	0.9735	0.0000
robust	baseline	0	128	4	9	0.9785	0.1875
robust	baseline	0	128	4	10	0.9967	0.8750
robust	baseline	0	128	4	11	1.0000	1.0000
robust	baseline	0	128	4	12	1.0000	1.0000
robust	baseline	0	128	4	13	1.0000	1.0000
robust	baseline	0	128	4	14	1.0000	1.0000
robust	baseline	0	128	4	15	1.0000	1.0000
robust	baseline	0	128	4	16	1.0000	1.0000
robust	baseline	0	128	4	17	1.0000	1.0000
robust	baseline	0	128	4	18	1.0000	1.0000
robust	baseline	0	128	4	19	1.0000	1.0000
robust	baseline	0	128	4	20	1.0000	1.0000
robust	baseline	0	128	4	21	1.0000	1.0000
robust	baseline	0	128	4	22	1.0000	1.0000
robust	baseline	0	128	4	23	1.0000	1.0000
robust	baseline	0	128	4	24	1.0000	1.0000
robust	baseline	0	128	4	25	1.0000	1.0000
robust	baseline	0	128	4	26	1.0000	1.0000
robust	baseline	0	128	4	27	1.0000	1.0000
robust	baseline	0	128	4	28	1.0000	1.0000
robust	baseline	0	128	4	29	1.0000	1.0000
robust	baseline	0	128	4	30	1.0000	1.0000
robust	baseline	0	128	4	31	1.0000	1.0000
robust	baseline	0	128	4	32	1.0000	1.0000
robust	baseline	0	128	4	33	1.0000	1.0000
robust	baseline	0	128	4	34	1.0000	1.0000
robust	baseline	0	128	4	35	1.0000	1.0000
robust	baseline	0	128	4	36	1.0000	1.0000
robust	baseline	0	128	4	37	1.0000	1.0000
robust	baseline	0	128	4	38	1.0000	1.0000
robust	baseline	0	128	4	39	1.0000	1.0000
robust	baseline	0	128	4	40	1.0000	1.0000
robust	baseline	0	128	4	41	1.0000	1.0000
robust	baseline	0	128	4	42	1.0000	1.0000
robust	baseline	0	128	4	43	1.0000	1.0000
robust	baseline	0	128	4	44	1.0000	1.0000
robust	baseline	0	128	4	45	1.0000	1.0000
robust	baseline	0	128	4	46	1.0000	1.0000
robust	baseline	0	128	4	47	1.0000	1.0000
robust	baseline	0	128	4	48	1.0000	1.0000
robust	baseline	0	128	4	49	1.0000	1.0000
robust	baseline	0	128	4	50	1.0000	1.0000
robust	baseline	0	128	4	51	1.0000	1.0000
robust	baseline	0	128	4	52	1.0000	1.0000
robust	baseline	0	128	4	53	1.0000	1.0000
robust	baseline	0	128	4	54	1.0000	1.0000
robust	baseline	0	128	4	55	1.0000	1.0000
robust	baseline	0	128	4	56	1.0000	1.0000
robust	baseline	0	128	4	57	1.0000	1.0000
robust	baseline	0	128	4	58	1.0000	1.0000
robust	baseline	0	128	4	59	1.0000	1.0000
robust	baseline	0	128	4	60	1.0000	1.0000
robust	baseline	1	128	4	1	0.8411	0.0000
robust	baseline	1	128	4	2	0.7616	0.0000
robust	baseline	1	128	4	3	0.7616	0.0000
robust	baseline	1	128	4	4	0.7616	0.0000
robust	baseline	1	128	4	5	0.7616	0.0000
robust	baseline	1	128	4	6	0.8411	0.0000
robust	baseline	1	128	4	7	0.8675	0.0000
robust	baseline	1	128	4	8	0.9868	0.5000
robust	baseline	1	128	4	9	0.9868	0.5000
robust	baseline	1	128	4	10	0.9868	0.5000
robust	baseline	1	128	4	11	0.9868	0.5000
robust	baseline	1	128	4	12	0.9868	0.5000
robust	baseline	1	128	4	13	0.9868	0.5000
robust	baseline	1	128	4	14	0.9868	0.5000
robust	baseline	1	128	4	15	0.9868	0.5000
robust	baseline	1	128	4	16	0.9868	0.5000
robust	baseline	1	128	4	17	0.9868	0.5000
robust	baseline	1	128	4	18	0.9868	0.5000
robust	baseline	1	128	4	19	0.9868	0.5000
robust	baseline	1	128	4	20	0.9868	0.5000
robust	baseline	1	128	4	21	0.9868	0.5000
robust	baseline	1	128	4	22	0.9868	0.5000
robust	baseline	1	128	4	23	0.9884	0.5625
robust	baseline	1	128	4	24	0.9967	0.8750
robust	baseline	1	128	4	25	1.0000	1.0000
robust	baseline	1	128	4	26	1.0000	1.0000
robust	baseline	1	128	4	27	1.0000	1.0000
robust	baseline	1	128	4	28	1.0000	1.0000
robust	baseline	1	128	4	29	1.0000	1.0000
robust	baseline	1	128	4	30	1.0000	1.0000
robust	baseline	1	128	4	31	1.0000	1.0000
robust	baseline	1	128	4	32	1.0000	1.0000
robust	baseline	1	128	4	33	1.0000	1.0000
robust	baseline	1	128	4	34	1.0000	1.0000
robust	baseline	1	128	4	35	1.0000	1.0000
robust	baseline	1	128	4	36	1.0000	1.0000
robust	baseline	1	128	4	37	1.0000	1.0000
robust	baseline	1	128	4	38	1.0000	1.0000
robust	baseline	1	128	4	39	1.0000	1.0000
robust	baseline	1	128	4	40	1.0000	1.0000
robust	baseline	1	128	4	41	1.0000	1.0000
robust	baseline	1	128	4	42	1.0000	1.0000
robust	baseline	1	128	4	43	1.0000	1.0000
robust	baseline	1	128	4	44	1.0000	1.0000
robust	baseline	1	128	4	45	1.0000	1.0000
robust	baseline	1	128	4	46	1.0000	1.0000
robust	baseline	1	128	4	47	1.0000	1.0000
robust	baseline	1	128	4	48	1.0000	1.0000
robust	baseline	1	128	4	49	1.0000	1.0000
robust	baseline	1	128	4	50	1.0000	1.0000
robust	baseline	1	128	4	51	1.0000	1.0000
robust	baseline	1	128	4	52	1.0000	1.0000
robust	baseline	1	128	4	53	1.0000	1.0000
robust	baseline	1	128	4	54	1.0000	1.0000
robust	baseline	1	128	4	55	1.0000	1.0000
robust	baseline	1	128	4	56	1.0000	1.0000
robust	baseline	1	128	4	57	1.0000	1.0000
robust	baseline	1	128	4	58	1.0000	1.0000
robust	baseline	1	128	4	59	1.0000	1.0000
robust	baseline	1	128	4	60	1.0000	1.0000
robust	decl_full	0	128	4	1	0.0000	0.0000
robust	decl_full	0	128	4	2	0.0530	0.0000
robust	decl_full	0	128	4	3	0.0530	0.0000
robust	decl_full	0	128	4	4	0.1026	0.0000
robust	decl_full	0	128	4	5	0.1589	0.0000
robust	decl_full	0	128	4	6	0.1606	0.0000
robust	decl_full	0	128	4	7	0.1854	0.0000
robust	decl_full	0	128	4	8	0.2061	0.0000
robust	decl_full	0	128	4	9	0.9851	0.4375
robust	decl_full	0	128	4	10	1.0000	1.0000
robust	decl_full	0	128	4	11	1.0000	1.0000
robust	decl_full	0	128	4	12	1.0000	1.0000
robust	decl_full	0	128	4	13	1.0000	1.0000
robust	decl_full	0	128	4	14	1.0000	1.0000
robust	decl_full	0	128	4	15	1.0000	1.0000
robust	decl_full	0	128	4	16	1.0000	1.0000
robust	decl_full	0	128	4	17	1.0000	1.0000
robust	decl_full	0	128	4	18	1.0000	1.0000
robust	decl_full	0	128	4	19	1.0000	1.0000
robust	decl_full	0	128	4	20	1.0000	1.0000
robust	decl_full	0	128	4	21	1.0000	1.0000
robust	decl_full	0	128	4	22	1.0000	1.0000
robust	decl_full	0	128	4	23	1.0000	1.0000
robust	decl_full	0	128	4	24	1.0000	1.0000
robust	decl_full	0	128	4	25	1.0000	1.0000
robust	decl_full	0	128	4	26	1.0000	1.0000
robust	decl_full	0	128	4	27	1.0000	1.0000
robust	decl_full	0	128	4	28	1.0000	1.0000
robust	decl_full	0	128	4	29	1.0000	1.0000
robust	decl_full	0	128	4	30	1.0000	1.0000
robust	decl_full	0	128	4	31	1.0000	1.0000
robust	decl_full	0	128	4	32	1.0000	1.0000
robust	decl_full	0	128	4	33	1.0000	1.0000
robust	decl_full	0	128	4	34	1.0000	1.0000
robust	decl_full	0	128	4	35	1.0000	1.0000
robust	decl_full	0	128	4	36	1.0000	1.0000
robust	decl_full	0	128	4	37	1.0000	1.0000
robust	decl_full	0	128	4	38	1.0000	1.0000
robust	decl_full	0	128	4	39	1.0000	1.0000
robust	decl_full	0	128	4	40	1.0000	1.0000
robust	decl_full	0	128	4	41	1.0000	1.0000
robust	decl_full	0	128	4	42	1.0000	1.0000
robust	decl_full	0	128	4	43	1.0000	1.0000
robust	decl_full	0	128	4	44	1.0000	1.0000
robust	decl_full	0	128	4	45	1.0000	1.0000
robust	decl_full	0	128	4	46	1.0000	1.0000
robust	decl_full	0	128	4	47	1.0000	1.0000
robust	decl_full	0	128	4	48	1.0000	1.0000
robust	decl_full	0	128	4	49	1.0000	1.0000
robust	decl_full	0	128	4	50	1.0000	1.0000
robust	decl_full	0	128	4	51	1.0000	1.0000
robust	decl_full	0	128	4	52	1.0000	1.0000
robust	decl_full	0	128	4	53	1.0000	1.0000
robust	decl_full	0	128	4	54	1.0000	1.0000
robust	decl_full	0	128	4	55	1.0000	1.0000
robust	decl_full	0	128	4	56	1.0000	1.0000
robust	decl_full	0	128	4	57	1.0000	1.0000
robust	decl_full	0	128	4	58	1.0000	1.0000
robust	decl_full	0	128	4	59	1.0000	1.0000
robust	decl_full	0	128	4	60	1.0000	1.0000
robust	decl_full	1	128	4	1	0.0000	0.0000
robust	decl_full	1	128	4	2	0.0000	0.0000
robust	decl_full	1	128	4	3	0.0000	0.0000
robust	decl_full	1	128	4	4	0.0000	0.0000
robust	decl_full	1	128	4	5	0.0795	0.0000
robust	decl_full	1	128	4	6	0.1325	0.0000
robust	decl_full	1	128	4	7	0.9056	0.0000
robust	decl_full	1	128	4	8	0.9619	0.0000
robust	decl_full	1	128	4	9	0.9710	0.1250
robust	decl_full	1	128	4	10	0.9685	0.1250
robust	decl_full	1	128	4	11	0.9760	0.3125
robust	decl_full	1	128	4	12	0.9760	0.3125
robust	decl_full	1	128	4	13	0.9752	0.3125
robust	decl_full	1	128	4	14	0.9752	0.3125
robust	decl_full	1	128	4	15	0.9752	0.3125
robust	decl_full	1	128	4	16	0.9760	0.3125
robust	decl_full	1	128	4	17	0.9760	0.3125
robust	decl_full	1	128	4	18	0.9785	0.3750
robust	decl_full	1	128	4	19	0.9810	0.4688
robust	decl_full	1	128	4	20	0.9818	0.5000
robust	decl_full	1	128	4	21	0.9818	0.5000
robust	decl_full	1	128	4	22	0.9834	0.5000
robust	decl_full	1	128	4	23	0.9843	0.5000
robust	decl_full	1	128	4	24	0.9851	0.5000
robust	decl_full	1	128	4	25	0.9851	0.5000
robust	decl_full	1	128	4	26	0.9868	0.5000
robust	decl_full	1	128	4	27	0.9868	0.5000
robust	decl_full	1	128	4	28	0.9868	0.5000
robust	decl_full	1	128	4	29	0.9868	0.5000
robust	decl_full	1	128	4	30	0.9868	0.5000
robust	decl_full	1	128	4	31	0.9868	0.5000
robust	decl_full	1	128	4	32	0.9868	0.5000
robust	decl_full	1	128	4	33	0.9868	0.5000
robust	decl_full	1	128	4	34	0.9868	0.5000
robust	decl_full	1	128	4	35	0.9884	0.5625
robust	decl_full	1	128	4	36	0.9901	0.6250
robust	decl_full	1	128	4	37	0.9901	0.6250
robust	decl_full	1	128	4	38	0.9901	0.6250
robust	decl_full	1	128	4	39	0.9901	0.6250
robust	decl_full	1	128	4	40	0.9901	0.6250
robust	decl_full	1	128	4	41	0.9934	0.7500
robust	decl_full	1	128	4	42	0.9942	0.7812
robust	decl_full	1	128	4	43	0.9950	0.8125
robust	decl_full	1	128	4	44	0.9967	0.8750
robust	decl_full	1	128	4	45	0.9967	0.8750
robust	decl_full	1	128	4	46	0.9967	0.8750
robust	decl_full	1	128	4	47	1.0000	1.0000
robust	decl_full	1	128	4	48	1.0000	1.0000
robust	decl_full	1	128	4	49	1.0000	1.0000
robust	decl_full	1	128	4	50	1.0000	1.0000
robust	decl_full	1	128	4	51	1.0000	1.0000
robust	decl_full	1	128	4	52	1.0000	1.0000
robust	decl_full	1	128	4	53	1.0000	1.0000
robust	decl_full	1	128	4	54	1.0000	1.0000
robust	decl_full	1	128	4	55	1.0000	1.0000
robust	decl_full	1	128	4	56	1.0000	1.0000
robust	decl_full	1	128	4	57	1.0000	1.0000
robust	decl_full	1	128	4	58	1.0000	1.0000
robust	decl_full	1	128	4	59	1.0000	1.0000
robust	decl_full	1	128	4	60	1.0000	1.0000
robust	excl_pollute30	0	128	4	1	0.7616	0.0000
robust	excl_pollute30	0	128	4	2	0.7616	0.0000
robust	excl_pollute30	0	128	4	3	0.7616	0.0000
robust	excl_pollute30	0	128	4	4	0.8146	0.0000
robust	excl_pollute30	0	128	4	5	0.8245	0.0000
robust	excl_pollute30	0	128	4	6	0.9123	0.0000
robust	excl_pollute30	0	128	4	7	0.9238	0.0000
robust	excl_pollute30	0	128	4	8	0.9520	0.0000
robust	excl_pollute30	0	128	4	9	0.9636	0.1250
robust	excl_pollute30	0	128	4	10	0.9818	0.5000
robust	excl_pollute30	0	128	4	11	0.9868	0.5000
robust	excl_pollute30	0	128	4	12	0.9868	0.5000
robust	excl_pollute30	0	128	4	13	0.9868	0.5000
robust	excl_pollute30	0	128	4	14	0.9901	0.6250
robust	excl_pollute30	0	128	4	15	1.0000	1.0000
robust	excl_pollute30	0	128	4	16	1.0000	1.0000
robust	excl_pollute30	0	128	4	17	1.0000	1.0000
robust	excl_pollute30	0	128	4	18	1.0000	1.0000
robust	excl_pollute30	0	128	4	19	1.0000	1.0000
robust	excl_pollute30	0	128	4	20	1.0000	1.0000
robust	excl_pollute30	0	128	4	21	1.0000	1.0000
robust	excl_pollute30	0	128	4	22	1.0000	1.0000
robust	excl_pollute30	0	128	4	23	1.0000	1.0000
robust	excl_pollute30	0	128	4	24	1.0000	1.0000
robust	excl_pollute30	0	128	4	25	1.0000	1.0000
robust	excl_pollute30	0	128	4	26	1.0000	1.0000
robust	excl_pollute30	0	128	4	27	1.0000	1.0000
robust	excl_pollute30	0	128	4	28	1.0000	1.0000
robust	excl_pollute30	0	128	4	29	1.0000	1.0000
robust	excl_pollute30	0	128	4	30	1.0000	1.0000
robust	excl_pollute30	0	128	4	31	1.0000	1.0000
robust	excl_pollute30	0	128	4	32	1.0000	1.0000
robust	excl_pollute30	0	128	4	33	1.0000	1.0000
robust	excl_pollute30	0	128	4	34	1.0000	1.0000
robust	excl_pollute30	0	128	4	35	1.0000	1.0000
robust	excl_pollute30	0	128	4	36	1.0000	1.0000
robust	excl_pollute30	0	128	4	37	1.0000	1.0000
robust	excl_pollute30	0	128	4	38	1.0000	1.0000
robust	excl_pollute30	0	128	4	39	1.0000	1.0000
robust	excl_pollute30	0	128	4	40	1.0000	1.0000
robust	excl_pollute30	0	128	4	41	1.0000	1.0000
robust	excl_pollute30	0	128	4	42	1.0000	1.0000
robust	excl_pollute30	0	128	4	43	1.0000	1.0000
robust	excl_pollute30	0	128	4	44	1.0000	1.0000
robust	excl_pollute30	0	128	4	45	1.0000	1.0000
robust	excl_pollute30	0	128	4	46	1.0000	1.0000
robust	excl_pollute30	0	128	4	47	1.0000	1.0000
robust	excl_pollute30	0	128	4	48	1.0000	1.0000
robust	excl_pollute30	0	128	4	49	1.0000	1.0000
robust	excl_pollute30	0	128	4	50	1.0000	1.0000
robust	excl_pollute30	0	128	4	51	1.0000	1.0000
robust	excl_pollute30	0	128	4	52	1.0000	1.0000
robust	excl_pollute30	0	128	4	53	1.0000	1.0000
robust	excl_pollute30	0	128	4	54	1.0000	1.0000
robust	excl_pollute30	0	128	4	55	1.0000	1.0000
robust	excl_pollute30	0	128	4	56	1.0000	1.0000
robust	excl_pollute30	0	128	4	57	1.0000	1.0000
robust	excl_pollute30	0	128	4	58	1.0000	1.0000
robust	excl_pollute30	0	128	4	59	1.0000	1.0000
robust	excl_pollute30	0	128	4	60	1.0000	1.0000
robust	excl_pollute30	1	128	4	1	0.8411	0.0000
robust	excl_pollute30	1	128	4	2	0.7616	0.0000
robust	excl_pollute30	1	128	4	3	0.7616	0.0000
robust	excl_pollute30	1	128	4	4	0.7616	0.0000
robust	excl_pollute30	1	128	4	5	0.7616	0.0000
